letter_id,letter_name,sender,recipient,recipient_english,year,date,location,location_english,text,text_english,letter_category,to
155,"Letter to N. D. Skalon, 1900",Sergei Rachmaninoff,Н. Д. Скалон,N. D. Skalon,1900,1900-05-08,Ялта,Yalta,"Хочу вам написать несколько строчек, милая Татуша, чтобы вас поблагодарить за ваше письмо, и за ваше приглашение, которым, может быть, я воспользуюсь. Попрошу вас ещё извиниться перед вашим отцом за меня. Когда он был в Москве, он просил меня присмотреть ему пианино, которое он хотел бы купить для Лукино. Я обещал и об этом своём обещании вспомнил только накануне своего отъезда, когда ничего уже не мог сделать. Хорошо ещё, что я видел вашу сестру Веру, которую и просил сходить в один магазин, где бы она поговорила о покупке пианино от моего имени. Чем кончились её разговоры, я не знаю, конечно.
 
 
 Итак, попросите, пожалуйста, за меня извинения. Очень прошу! Я буду вам писать непременно, милая Татуша, и непременно на таких письмах с видами, о которых вы меня просите.
 
 
 Затем до свидания. Крепко целую ваши ручки и желаю вам от всего сердца всего лучшего. Надеюсь, что вы напишете!
 
 
 Ваш С. Р.
 
 
 Я здоров. Живу тихо и спокойно, а это довольно скучно.
 
 
 © https://senar.ru/letters/155","I want to write you a few lines, dear Tatusha, to thank you for your letter and for your invitation, which I may take advantage of. I will also ask you to apologize to your father for me. When he was in Moscow, he asked me to look after a piano for him, which he wanted to buy for Luchino. I promised and remembered this promise only on the eve of my departure, when I could no longer do anything. It is good that I saw your sister Vera, whom I asked to go to a store where she could talk about buying a piano on my behalf. How her conversation ended, I do not know, of course.
 
 So, please apologize for me. I beg you very much! I will certainly write to you, dear Tatusha, and certainly on such letters with the views that you ask me about.
 
 Then goodbye. I kiss your hands warmly and wish you all the best with all my heart. I hope that you will write!
 
 Yours S. R.
 
 I am healthy. I live quietly and calmly, and this is rather boring.
 
 © https://senar.ru/letters/155",personal: apology,melancholy
161,"Letter to N. D. Skalon, 1900",Sergei Rachmaninoff,Н. Д. Скалон,N. D. Skalon,1900,1900-07-09 - 1900-07-22,Варацце,Return,"Милая Татуша, благодарю Вас за Ваше письмо и прошу Вас извинить за поздний на него ответ. Причин этому много — всех не перескажешь. Не хочу Вам также описывать свои впечатления от своей поездки, на бумаге это трудно сделать. Откладываю разговор об этом до нашего свидания.
 
 
 Пока скажу Вам, что здесь я пробуду теперь недолго, по крайней мере думаю выехать не позже 20-го числа. Уезжаю отсюда (не хочу скрывать) с большим удовольствием. Мне скучно без русских и России. Я увидел, что путешествовать одному ещё можно, пожалуй, за границей; но жить одному, без семьи, или без людей её заменяющих, тяжело.
 
 
 Итак, недели через две я в России. Ни в Париж, ни в Обераммергау не поеду... Благодарю Вас за Ваше приглашение. Жалею, что не могу им воспользоваться, так как обещал уже Крейцер, что приеду к ним. Что же касается до нашего свидания, о котором я упомянул на первой странице, то я думаю, что оно произойдёт в Ивановке, куда я думаю на несколько дней приехать или теперь, или в августе.
 
 
 Если захотите меня порадовать Вашим письмом, то пишите с 20-го числа уже на адрес Крейцер: Воронежская губерния, почтовая станция Красненькая, Сергею Васильевичу Рахманинову.
 
 
 До свидания.
 
 
 Искренно преданный С. Рахманинов
 
 
 © https://senar.ru/letters/161","Dear Tatusha, thank you for your letter and ask you to excuse my late reply. There are many reasons for this - I can't tell you all of them. I also don't want to describe my impressions of my trip to you, it's hard to do on paper. I'm putting off talking about this until our meeting.
 
 For now I'll tell you that I won't be here long now, at least I think I'll leave no later than the 20th. I'm leaving here (I don't want to hide it) with great pleasure. I'm bored without Russians and Russia. I've seen that traveling alone is still possible, perhaps, abroad; but living alone, without a family, or without people replacing it, is hard.
 
 So, in about two weeks I'll be in Russia. I won't go to Paris or Oberammergau... Thank you for your invitation. I regret that I can't take advantage of it, since I've already promised Kreutzer that I'll come to them. As for our meeting, which I mentioned on the first page, I think it will take place in Ivanovka, where I am thinking of coming for a few days either now or in August.
 
 If you want to please me with your letter, then write from the 20th to the address Kreutzer: Voronezh province, Krasnenkaya post station, Sergei Vasilievich Rachmaninov.
 
 Goodbye.
 
 Sincerely devoted S. Rachmaninov
 
 © https://senar.ru/letters/161",professional: logistics,neutral
164,"Letter to N. D. Skalon, 1900",Sergei Rachmaninoff,Н. Д. Скалон,N. D. Skalon,1900,1900-08-12,"им. Красненькое, Воронежской гу","Krasnenkoe, Voronezh province","Вчера получил Ваше письмо, милая Татуша, и вот уже сегодня я на него отвечаю. Согласитесь, что это, по меньшей мере, аккуратно! Положим, многоречив я не буду, или, вернее, не могу быть потому, что занят. Хочу Вам сказать только, что был рад прочесть Ваше письмо, это во-первых, — а во-вторых, хочу Вам сказать, что через неделю собираюсь быть в Ивановке, где буду ждать Вашего письменного указания относительно того, где и когда должно произойти наше свидание. В Ивановке рассчитываю пробыть около недели.
 
 
 Буду от души рад Вас видеть.
 
 
 Ваш С. Рахманинов
 
 
 © https://senar.ru/letters/164","Yesterday I received your letter, dear Tatusha, and today I am already answering it. You must admit that this is, at the very least, neat! Let's say I won't be verbose, or rather, I can't be because I am busy. I just want to tell you that I was glad to read your letter, firstly, and secondly, I want to tell you that in a week I am going to be in Ivanovka, where I will be waiting for your written instructions regarding where and when our meeting should take place. I expect to stay in Ivanovka for about a week.
 
 I will be sincerely glad to see you.
 
 Yours, S. Rachmaninov
 
 © https://senar.ru/letters/164",personal: check-in,anxious
171,"Letter to N. R. Kochetov, 1900",Sergei Rachmaninoff,Н. Р. Кочетову,N. R. Kochetov,1900,1900-12-02,Москва,Moscow,"Дорогой Николай Разумникович.
 
 
 Я был всё время болен и только сегодня еле встал, чтоб репетировать с оркестром свой Концерт. Узнал сегодня же, что по какому-то недоразумению билет в «Московский листок» не был послан. Я отыскал единственный билет (простите, что такое плохое место) и посылаю его Вам. Не думайте, ради бога, что я хочу Вас видеть на концерте из-за каких-нибудь выгодных планов — нет! — буду просто и искренно рад, если Вы придёте меня послушать.
 
 
 Ваш С. Рахманинов
 
 
 © https://senar.ru/letters/171","ear Nikolai Razumnikovich.
 
 I was sick all the time and only today I barely got up to rehearse my Concerto with the orchestra. I learned today that due to some misunderstanding the ticket to the ""Moskovsky Listok"" was not sent. I found the only ticket (forgive me for such a bad seat) and am sending it to you. For God's sake, do not think that I want to see you at the concert because of some advantageous plans - no! - I will be simply and sincerely glad if you come to listen to me.
 
 Yours S. Rachmaninov
 
 © https://senar.ru/letters/171",professional: logistics,happy
157,"Letter to N. S. Morozov, 1900",Sergei Rachmaninoff,Н. С. Морозову,N. S. Morozov,1900,1900-06-14 - 1900-06-27,Варацце,Return,"11-го числа приехал сюда, Никита Семёнович! Если не сел тебе отвечать сейчас же, то только оттого, что у нас здесь в доме полная неурядица. Сегодня я хоть свою комнату знаю, и бумаги с чернилами себе достал, и то слава богу! А то бегают, перестанавливают, убирают, и пылят, — а жара сама по себе ещё. Беда просто! В настоящую минуту моя комната заперта. Не привык я к такому беспорядку!.. Имею тебе сообщить две вещи. Во-первых, что я глубоко сожалею, что поехал сюда, а не с тобой. А во-вторых, что в Париж я не поеду, так как за эту дорогу издержал денег больше, чем предполагал. И выходит в итоге опять тоска одна. Может быть, ты заедешь сюда? И то вряд ли, потому что ты не любишь изменять то, что уже решил. Ну, тогда до свиданья! Жму твою руку.
 
 
 Твой С. Рахманинов
 
 
 На всякий случай мой адрес: Italia. Varazze. Provincia di Genova. Maison Lunelli. Monsieur Serge Rachmaninov.
 
 
 © https://senar.ru/letters/157","Arrived here on the 11th, Nikita Semyonovich! If I haven't sat down to answer you right away, it's only because we have total chaos here at home. Today I at least know my room, and I got myself some paper and ink, and thank God for that! Otherwise, they're running around, rearranging, cleaning, and raising dust, and the heat itself. It's just a disaster! At the moment, my room is locked. I'm not used to such disorder!.. I have two things to tell you. First, that I deeply regret coming here and not with you. And second, that I won't go to Paris, since I spent more money on the trip than I expected. And in the end, it's just sadness again. Maybe you'll stop by here? And even then, it's unlikely, because you don't like to change what you've already decided. Well, then, goodbye! I shake your hand.
 
 Yours S. Rachmaninov
 
 Just in case, my address: Italy. Varazze. Province of Genoa. Maison Lunelli. Monsieur Serge Rachmaninov.
 
 © https://senar.ru/letters/157",personal: check-in,neutral
159,"Letter to N. S. Morozov, 1900",Sergei Rachmaninoff,Н. С. Морозову,N. S. Morozov,1900,1900-06-22 - 1900-07-05,Варацце,Return,"По-нашему 22 июня, а по-вашему, кажется, 5.
 
 
 Был очень рад получить твоё письмо, милый друг Никита Семёнович, и не только не сержусь на твои «увещания», как ты говоришь, а очень я за них тебе благодарен. Всё это на меня действует всегда подбодряющим образом. Прожил здесь ещё дней десять, после моего первого письма к тебе, а я продолжаю выражать сожаление, что не с тобой поехал. Такой домашний режим, какой здесь существует, не для меня, и не по моим привычкам. Несомненно, я сделал ошибку! Хотя комната у меня отдельная, но около неё бывает иногда такой крик и шум, что это только в таком доме, как наш, можно встретить. Самого «Генерала Хераскова» нет ещё здесь. До сих пор не приехал. Застрял в Париже, где усиленно занимается, кажется, женским вопросом. В сведущих кругах поговаривают, что вряд ли «Генерал» разрешит этот вопрос скоро, ввиду его сложности, во-первых, а во-вторых, ввиду того, что он поставлен в Париже, где этим вопросом наиболее всех иных интересуются. Постреливает оттуда редкими телеграммами, в которых о своём приезде говорит как-то неопределённо. С его приездом мне будет, конечно, веселее... К тебе сейчас решил не ехать. Хочу продолжать аккуратно заниматься. А тебя прошу мне хоть изредка писать, в особенности из Парижа, куда ты, кажется, скоро поедешь. Сообщи оттуда также и адрес твой, на всякий случай. Может быть, и я к тебе туда приеду, тем более если и «Херасков» там.
 
 
 Благодарю тебя за присылку карточки с видом, глядя на который, я могу утвердительно сказать, что у вас там гораздо красивее, чем у нас.
 
 
 До свиданья!
 
 
 Твой С. Рахманинов
 
 
 P. S. В художественном (русском) отделе, на Парижской выставке стоит картина молодого художника Малявина. Называется она что-то вроде «Смеющейся бабы». В Крыму мне её расхваливали ужасно. Обрати, пожалуйста, на неё внимание, и сообщи о своём впечатлении.
 
 
 © https://senar.ru/letters/159","In our time it's June 22, and in yours it seems to be the 5th.
 
 I was very glad to receive your letter, dear friend Nikita Semyonovich, and not only am I not angry at your ""admonitions,"" as you say, but I am very grateful to you for them. All this always has an invigorating effect on me. I lived here for another ten days after my first letter to you, and I continue to express regret that I did not go with you. The kind of home regime that exists here is not for me, and not according to my habits. Undoubtedly, I made a mistake! Although I have a separate room, there is sometimes such a shouting and noise around it that you can only encounter it in a house like ours. ""General Kheraskov"" himself is not here yet. He has not arrived yet. He is stuck in Paris, where he is intensively engaged, it seems, in the women's question. In knowledgeable circles they say that it is unlikely that the ""General"" will resolve this issue soon, firstly because of its complexity, and secondly because it is raised in Paris, where this issue is of more interest than any other. He shoots out rare telegrams from there, in which he speaks vaguely about his arrival. With his arrival, I will, of course, be happier... I have decided not to go to you now. I want to continue to study carefully. And I ask you to write to me at least occasionally, especially from Paris, where, it seems, you will soon go. Also let me know your address from there, just in case. Maybe I will come to you there, especially if ""Kheraskov"" is there.
 
 Thank you for sending me a card with a view, looking at which, I can say with certainty that yours is much more beautiful there than ours.
 
 Goodbye!
 
 Yours S. Rachmaninov
 
 P.S. In the art (Russian) department, at the Paris exhibition there is a painting by the young artist Malyavin. It is called something like ""The Laughing Woman"". In Crimea it was praised terribly. Please pay attention to it, and let me know your impressions.
 
 © https://senar.ru/letters/159",personal: check-in,neutral
163,"Letter to N. S. Morozov, 1900",Sergei Rachmaninoff,Н. С. Морозову,N. S. Morozov,1900,18/31 июля,Милан,Milan,"Милый друг Никита Семёнович, завтра я уезжаю отсюда в Россию и никуда более. Жизнь здесь мне надоела до тошноты, да и работать, хотя бы от жары одной, невозможно. Пишу теперь тебе с целью сообщить свой летний адрес, куда я буду ждать от тебя письма с описанием, ещё раз, выставки. Уезжаю отсюда с восторгом и с твёрдым намерением по приезде домой много заниматься.
 
 
 Твой С. Рахманинов
 
 
 Мой адрес: Воронежская губерния, почтовая станция Красненькая. С. В. Рахманинову.
 
 
 © https://senar.ru/letters/163","Dear friend Nikita Semenovich, tomorrow I am leaving here for Russia and nowhere else. I am sick of life here, and it is impossible to work, even if only because of the heat. I am writing to you now to tell you my summer address, where I will be waiting for a letter from you with a description, once again, of the exhibition. I am leaving here with delight and with the firm intention of doing a lot of work upon returning home.
 
 Yours, S. Rachmaninov
 
 My address: Voronezh province, Krasnenkaya post station. To S. V. Rachmaninov.
 
 © https://senar.ru/letters/163",personal: check-in,neutral
166,"Letter to S. M. Remezov, 1900",Sergei Rachmaninoff,С. М. Ремезову,S. M. Remezov,1900,1900-09-11,"им. Красненькое, Воронежской губ.","Krasnenkoye, Voronezh province","Дорогой Сергей Михайлович.
 
 
 Убедительно прошу Вас приказать отправить из канцелярии Мариинского училища удостоверение в Думу о том, что я состою до сих пор преподавателем названного училища. Удостоверение это должно быть в Думе не позже 1-го октября. Исполните, ради бога, мою просьбу!
 
 
 Уважающий Вас С. Рахманинов
 
 
 © https://senar.ru/letters/166","Dear Sergey Mikhailovich.
 
 I kindly ask you to order a certificate to be sent from the office of the Mariinsky School to the Duma stating that I am still a teacher at the said school. This certificate must be in the Duma no later than October 1st. For God's sake, fulfill my request!
 
 Yours sincerely, S. Rachmaninov
 
 © https://senar.ru/letters/166",personal: check-in,ailing
154,"Letter to S. V. Smolensky, 1900",Sergei Rachmaninoff,С. В. Смоленскому,S. V. Smolensky,1900,1900-04-14,Москва,Moscow,"Дорогой Степан Васильевич!
 
 
 К моему сожалению, я опять не могу к Вам сегодня попасть. Сейчас получил письмо, в котором меня просят переменить мой сегодняшний урок с четырёх часов на час. Перед отъездом я всё-таки буду у Вас непременно.
 
 
 Преданный Вам С. Рахманинов
 
 
 © https://senar.ru/letters/154","Dear Stepan Vasilyevich!
 
 To my regret, I can't get to you again today. I just received a letter asking me to change my lesson today from four o'clock to one o'clock. Before leaving, I will definitely come to you.
 
 Yours faithfully, S. Rachmaninov
 
 © https://senar.ru/letters/154",personal: check-in,grateful
168,"Letter to V. S. Kalinnikov, 1900",Sergei Rachmaninoff,В. С. Калинникову,V. S. Kalinnikov,1900,1900-10-20,Москва,Moscow,"Милый Василий Сергеевич!
 
 
 Простите мне, пожалуйста, мой нескромный вопрос: мне хотелось бы знать, получили Вы этой весной незадолго до моего приезда в Ялту 200 рублей от Ф. И. Шаляпина? Соблаговолите ответить хоть одним словом.
 
 
 Желаю Вам от души всего хорошего.
 
 
 С. Рахманинов
 
 
 © https://senar.ru/letters/168","Dear Vasily Sergeyevich!
 
 Please forgive me my immodest question: I would like to know if you received 200 rubles from F. I. Shalyapin this spring, shortly before my arrival in Yalta? Please answer with at least one word.
 
 I wish you all the best from the bottom of my heart.
 
 S. Rachmaninov
 
 © https://senar.ru/letters/168",personal: apology,anxious
172,"Letter to A. A. Liventsova, 1901",Sergei Rachmaninoff,А. А. Ливенцовой,A. A. Liventsova,1901,1901-01-05,Москва,Moscow,"Уважаемая Алевтина Александровна.
 
 Позвольте к Вам прийти в воскресенье вечером (часу в девятом).
 
 С. Рахманинов","Dear Alevtina Alexandrovna.
 
 Let me come to you on Sunday evening (around nine o'clock).
 
 S. Rachmaninov",personal: social,neutral
173,"Letter to A. B. Goldenweiser, 1901",Sergei Rachmaninoff,А. Б. Гольденвейзеру,A. B. Goldenweiser,1901,1901-01-17,Москва,Moscow,"Спешу ответить на твоё письмо, милый Александр Борисович, которое получил сегодня. Во-первых, концерт Шаляпина не состоится, а во-вторых, я должен отказаться от участия в концерте, устраиваемом графиней Софьей Андреевной. Мне предстоит всё это время много работы, не говоря уже о том, что в начале марта опять благотворительный концерт, где я уже обещал участвовать, и опять два рояля, и опять много репетиций.
 
 
 Я надеюсь, что теперь ты поправился. Очень жалко, что из-за твоей болезни не могу к вам зайти. Сообщи, когда можно будет. Мой привет всем твоим.
 
 
 С. Р.
 
 
 © https://senar.ru/letters/173","I hasten to answer your letter, dear Alexander Borisovich, which I received today. Firstly, the Chaliapin concert will not take place, and secondly, I must refuse to participate in the concert organized by Countess Sophia Andreyevna. I have a lot of work ahead of me all this time, not to mention the fact that at the beginning of March there is another charity concert, where I have already promised to participate, and again two pianos, and again many rehearsals.
 
 I hope that you have recovered now. It is a great pity that I cannot come to you because of your illness. Let me know when it will be possible. My greetings to all yours.
 
 S. R.
 
 © https://senar.ru/letters/173",professional: logistics,happy
174,"Letter to A. B. Goldenweiser, 1901",Sergei Rachmaninoff,А. Б. Гольденвейзеру,A. B. Goldenweiser,1901,1901-02-17,Москва,Moscow,"Посылаю тебе, Александр Борисович, три части моей новой сюиты для 2 фортепиано. Очень прошу тебя проиграть её со мной. Не будешь ли ты добр просмотреть свою партию до нашей пробы. Могу к тебе прийти сегодня вечером около девяти часов. Свободен ли ты? и успеешь ли просмотреть? Если нет, то не отложить ли до другого дня? Пришёл бы и в воскресенье, но боюсь, что у тебя будет много народу. Ответь, пожалуйста.
 
 
 Твой С. Рахманинов
 
 
 © https://senar.ru/letters/174","I am sending you, Alexander Borisovich, three parts of my new suite for 2 pianos. I beg you to play it with me. Would you be so kind as to look over your part before our tryout? I can come to you this evening around nine o'clock. Are you free? And will you have time to look over it? If not, should I postpone it until another day? I would come on Sunday, but I'm afraid you'll have a lot of people. Please answer.
 
 Yours, S. Rachmaninov
 
 © https://senar.ru/letters/174",personal: check-in,despair
178,"Letter to A. B. Goldenweiser, 1901",Sergei Rachmaninoff,А. Б. Гольденвейзеру,A. B. Goldenweiser,1901,1901-04-19,Москва,Moscow,"Милый Александр Борисович, посылаю две части моего Концерта. Посмотри их, в особенности последнюю часть, которая идёт быстро.
 
 
 Приду к тебе завтра около десяти часов вечера. Что касается первой части, то вряд ли я кончу её к субботе.
 
 
 Твой С. Рахманинов
 
 
 © https://senar.ru/letters/178","Dear Alexander Borisovich, I am sending two parts of my Concerto. Look at them, especially the last part, which goes quickly.
 
 I will come to you tomorrow around ten o'clock in the evening. As for the first part, I am unlikely to finish it by Saturday.
 
 Yours, S. Rachmaninov
 
 © https://senar.ru/letters/178",professional: logistics,apologetic
180,"Letter to E. Yu. Kreutzer, 1901",Sergei Rachmaninoff,Е. Ю. Крейцер,E. Yu. Kreutzer,1901,1901-07,"им. Красненькое, Воронежской губ","Krasnenkoe, Voronezh province","Очень мной уважаемая Елена Юльевна!
 
 
 Позвольте Вас от всей души поблагодарить за Ваше внимание, за Ваши попечения, за Вашу любезность. Простите мне мои капризы, свидетелем которых Вам приходилось не раз бывать, и примите моё уверение в искренней Вам преданности.
 
 
 С. Р.
 
 
 © https://senar.ru/letters/180","My very respected Elena Yulievna!
 
 Allow me to thank you with all my heart for your attention, for your care, for your kindness. Forgive me my whims, which you have witnessed more than once, and accept my assurance of my sincere devotion to you.
 
 S. R.
 
 © https://senar.ru/letters/180",personal: apology,affectionate
181,"Letter to E. Yu. Kreutzer, 1901",Sergei Rachmaninoff,Е. Ю. Крейцер,E. Yu. Kreutzer,1901,1901-08,"им. Ивановка, Тамбовской губ.","Ivanovka, Tambov province","Милая Елена Юльевна, здравствуйте!
 
 
 Как Ваше здоровье и как Вы поживаете? Надеюсь, что хорошо. Посылаю Вам карточку (это именно я посылаю), на которой Вы увидите моего племянника Левко верхом на Лёнюшке. Согласитесь, что и тот, и другой великолепны. Покажите эту карточку непременно всем Вашим и Ананию Григорьевичу. Затем обязательно сообщите нам про здоровье Юлия Ивановича и, наконец, последняя просьба, прошу Вас выслать мне мой рояль. О моём отъезде никто и не слушает.
 
 
 Всем Вашим кланяюсь. Будьте здоровы. Ещё раз благодарю Вас за Ваше гостеприимство и хорошие отношения.
 
 
 Искренно преданный С. Р.
 
 
 © https://senar.ru/letters/181","Dear Elena Yulievna, hello!
 
 How is your health and how are you doing? I hope you are doing well. I am sending you a card (I am the one sending it), on which you will see my nephew Levko riding Lenushka. You will agree that both are magnificent. Be sure to show this card to all of yours and Ananiy Grigorievich. Then be sure to inform us about the health of Yuliy Ivanovich and, finally, the last request, I ask you to send me my piano. No one is listening to my departure.
 
 I bow to all of yours. Be healthy. Once again, I thank you for your hospitality and good relations.
 
 Sincerely devoted, S. R.
 
 © https://senar.ru/letters/181",personal: check-in,grateful
183,"Letter to E. Yu. Kreutzer, 1901",Sergei Rachmaninoff,Е. Ю. Крейцер,E. Yu. Kreutzer,1901,1901-09-13,"им. Ивановка, Тамбовской губ.","Ivanovka, Tambov province","Уважаемая Елена Юльевна!
 
 
 Сегодня уехали в Москву Соня с Володей и детьми. Я поручил Сонечке зайти в магазин Гутхейль и сказать там, чтобы Вам выслали, согласно нашему уговору, один экземпляр моей новой сюиты.
 
 
 Перед этим хочу Вас поблагодарить ещё раз за те Ваши труды и мучения, которые Вы приняли при переписке этой сюиты. Надеюсь, что у Вас всё благополучно, а главное, что Юлий Иванович теперь поправился. Кланяйтесь ему от меня, а также всем Вашим.
 
 
 Будьте здоровы.
 
 
 Преданный Вам С. Рахманинов
 
 
 © https://senar.ru/letters/183","Dear Elena Yulievna!
 
 Today Sonya, Volodya and the children left for Moscow. I instructed Sonya to go to the Gutheil store and tell them to send you, according to our agreement, one copy of my new suite.
 
 Before that, I want to thank you once again for the efforts and suffering you took while copying this suite. I hope that everything is fine with you, and most importantly, that Yuli Ivanovich has now recovered. Send him my regards, and also to all yours.
 
 Be healthy.
 
 Yours faithfully, S. Rachmaninov
 
 © https://senar.ru/letters/183",personal: check-in,apologetic
185,"Letter to I. A. Buninu, 1901",Sergei Rachmaninoff,И. А. Бунину,I. A. Buninu,1901,1901-10-11 - 1901-11-17,Москва,Moscow,"Дорогой Иван Алексеевич, я очень, очень хочу Вас видеть, но у меня спешная работа, которая меня держит дома. Но если бы Вы были так любезны и добры и заехали бы ко мне, например, сегодня вечером часов в девять, я бы был от всей души рад.
 
 
 Мой адрес: Леонтьевский переулок, дом Катык, квартира 10 (на подъезде вывеска какой-то «Четчиковой»).
 
 
 Ваш С. Рахманинов
 
 
 © https://senar.ru/letters/185","Dear Ivan Alekseevich, I really, really want to see you, but I have urgent work that keeps me at home. But if you were so kind and kind and would come to me, for example, this evening at nine o'clock, I would be very glad.
 
 My address: Leontyevsky Lane, Katyk house, apartment 10 (there is a sign for some ""Chetchikova"" at the entrance).
 
 Yours S. Rachmaninov
 
 © https://senar.ru/letters/185",personal: check-in,ailing
187,"Letter to I. A. Buninu, 1901",Sergei Rachmaninoff,И. А. Бунину,I. A. Buninu,1901,1901-11-17,Москва,Moscow,"Я не приеду к Вам. Работа моя подвигается плохо, а времени уже мало остаётся. Нахожусь в унынии... От души желаю Вам успеха на сегодня и счастливого пути на завтра. Надеюсь, что в следующий Ваш приезд Вы меня известите, и тогда я уж непременно приду к Вам.
 
 
 Ваш С. Рахманинов
 
 
 Благодарю за присланные стихотворения и за надпись.
 
 
 Я немного успел прочесть, но то, что прочёл, было очень хорошо и мне очень нравилось.
 
 
 © https://senar.ru/letters/187","I will not come to you. My work is going poorly, and there is little time left. I am in despair... I sincerely wish you success today and a safe journey tomorrow. I hope that you will let me know the next time you come, and then I will certainly come to you.

Yours, S. Rachmaninov

Thank you for the poems you sent and for the inscription.

I managed to read a little, but what I read was very good and I really liked it.

© https://senar.ru/letters/187""",personal: check-in,ailing
182,"Letter to K. S. Alekseev (Stanislavsky), 1901",Sergei Rachmaninoff,К. С. Алексееву (Станиславскому),K. S. Alekseev (Stanislavsky),1901,1901-08-30,"им. Ивановка, Тамбовской губ.","Ivanovka, Tambov province","Многоуважаемый Константин Сергеевич, убедительно прошу Вас оставить мне два билета не дороже 2 рублей каждый на первое представление «Дикой утки». За ними придут в кассу после первого объявления. Надеюсь, что билеты не все ещё расписаны. Исполните, пожалуйста, мою просьбу.
 
 
 Уважающий Вас С. Рахманинов
 
 
 Пишу Вам из деревни, а потому ответа не жду.
 
 
 © https://senar.ru/letters/182","Dear Konstantin Sergeyevich, I kindly ask you to leave me two tickets for the first performance of ""The Wild Duck"" for no more than 2 rubles each. They will be picked up at the box office after the first announcement. I hope that not all the tickets are taken yet. Please fulfill my request.
 
 Yours sincerely, S. Rachmaninov
 
 I am writing to you from the village, and therefore do not expect an answer.
 
 © https://senar.ru/letters/182",professional: logistics,grateful
179,"Letter to N. D. Scallon, 1901",Sergei Rachmaninoff,Н. Д. Скалон,N. D. Scallon,1901,1901-07-08,"им. Красненькое, Воронежской губ","Krasnenkoe, Voronezh province","Нет, Татуша. Вы не угадали.
 
 С. Р.
 
 P. S. А мне всё нездоровится.","No, Tatusha. You didn't guess.
 
 S.R.
 
 P.S. I still feel unwell.",personal: general,apologetic
186,"Letter to N. S. Morozov, 1901",Sergei Rachmaninoff,Н. С. Морозову,N. S. Morozov,1901,1901-10-22,Москва,Moscow,"Ты прав, Никита Семёнович!
 
 
 Сейчас я проигрывал первую часть своего Концерта, и только сейчас мне стало вдруг ясно, что переход от первой темы ко второй никуда не годится, что в таком виде первая тема не есть первая тема, а есть вступление, и что мне ни один дурак не поверит, когда я начну играть вторую тему, что это вторая тема именно и есть. Все будут думать, что это начало Концерта. По-моему, вся часть эта испорчена и стала мне с этой минуты положительно противна. Я просто в отчаянии! И зачем только ты пристал ко мне со своим анализом за пять дней до исполнения этого Концерта?!
 
 
 Твой С. Р.
 
 
 © https://senar.ru/letters/186","You are right, Nikita Semenovich!
 
 I have just played the first part of my Concerto, and only now it suddenly became clear to me that the transition from the first theme to the second is no good, that in this form the first theme is not the first theme, but an introduction, and that no fool will believe me when I start playing the second theme, that this is precisely the second theme. Everyone will think that this is the beginning of the Concerto. In my opinion, this entire part is spoiled and has become positively disgusting to me from this moment. I am simply in despair! And why did you pester me with your analysis five days before the performance of this Concerto?!
 
 Yours S. R.
 
 © https://senar.ru/letters/186",professional: logistics,ailing
184,"Letter to P. N. Rencicko, 1901",Sergei Rachmaninoff,П. Н. Ренчицкому,P. N. Rencicko,1901,1901-10-19,Москва,Moscow,"Милостивый государь, все темпы в общем правильны, если не считать первой части, которую Вы играете чересчур медленно. Четверть не 96, а 116, 120. Вторая и третья части без изменений. Зато последняя часть несколько медленнее, чем Вы предполагали (112, 108). Баркаролу мы исполняли в том виде, в каком она напечатана. Купюр нет.
 
 
 В заключение позвольте от души поблагодарить Вас за Ваше желание исполнить одну из моих вещей.
 
 
 С совершенным уважением С. Рахманинов
 
 
 Мой адрес: Москва, Леонтьевский переулок, дом № 22, квартира № 10.
 
 
 © https://senar.ru/letters/184","Dear Sir, all the tempos are generally correct, except for the first part, which you play too slowly. The quarter is not 96, but 116, 120. The second and third parts are unchanged. But the last part is a little slower than you expected (112, 108). We performed the Barcarolle as it was printed. There are no cuts.
 
 In conclusion, allow me to thank you from the bottom of my heart for your desire to perform one of my pieces.
 
 With the utmost respect, S. Rachmaninov
 
 My address: Moscow, Leontyevsky Lane, house No. 22, apartment No. 10.
 
 © https://senar.ru/letters/184",personal: check-in,neutral
188,"Letter to S. I. Taneevu, 1901",Sergei Rachmaninoff,С. И. Танееву,S. I. Taneevu,1901,1901-11-23,Москва,Moscow,"Многоуважаемый Сергей Иванович.
 
 
 Могу ли я Вас застать дома в пятницу, 23-го ноября в 5 часов дня? Известите меня, пожалуйста! Если Вам этот день неудобен, то я могу прийти к Вам только в понедельник в 7 часов вечера.
 
 
 Преданный Вам С. Рахманинов
 
 
 P. S. В моём адресе Вы делаете ошибку: дом Катык, а не Картык.
 
 
 © https://senar.ru/letters/188","""Dear Sergey Ivanovich.

Can I find you at home on Friday, November 23rd at 5 o'clock in the afternoon? Please let me know! If this day is inconvenient for you, then I can only come to you on Monday at 7 o'clock in the evening.

Yours faithfully, S. Rachmaninov

P.S. You are making a mistake in my address: the house is Katyk, not Kartyk.

© https://senar.ru/letters/188""",personal: check-in,anxious
